# s_m,x_m,y_m,psi_rad,kappa_radpm
0.000000000000000000e+00,-7.012835280858288911e+01,-6.154409022295055820e+01,1.617257522998562180e+00,1.996643763708463165e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.999467181876992683e-01,-7.032805621981947297e+01,-6.155379328283452622e+01,1.621525244981116387e+00,2.272027495443957115e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.998934363753985366e-01,-7.052767748126989034e+01,-6.156440169332514500e+01,1.626351337917266271e+00,2.567869779895677607e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.998401545630978049e-01,-7.072732519357217029e+01,-6.157603985225622978e+01,1.631800185686527627e+00,2.878966710651976318e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.997868727507970732e-01,-7.092672616069276614e+01,-6.158881674959338426e+01,1.637879456567420178e+00,3.205185084895607189e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.997335909384963415e-01,-7.112614475173147355e+01,-6.160287768680097287e+01,1.644608147605501891e+00,3.532763311280778806e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.199680309126195610e+00,-7.132559704139934809e+01,-6.161835771538871853e+01,1.652009393339587184e+00,3.862829211811846103e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.399627027313894878e+00,-7.152457076136268199e+01,-6.163534798491618005e+01,1.660063558496997160e+00,4.203544755716219494e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.599573745501594146e+00,-7.172369631322348482e+01,-6.165403685661273414e+01,1.668805310801076303e+00,4.557122331334605148e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.799520463689293415e+00,-7.192263247261881531e+01,-6.167453984450439464e+01,1.678320249221099125e+00,4.952528374230107111e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.999467181876992683e+00,-7.212099837726536578e+01,-6.169700252138009944e+01,1.689237248329435559e+00,6.186799215418279513e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.199413900064691951e+00,-7.231967386188671298e+01,-6.172199216921746512e+01,1.703174267722840085e+00,8.247343701733078625e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.399360618252391220e+00,-7.251733597938303433e+01,-6.175030713326996334e+01,1.724625110317330012e+00,1.318675455531669594e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.599307336440090488e+00,-7.271393856414660206e+01,-6.178377623300462318e+01,1.756003990581033847e+00,1.852008825034612838e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.799254054627789756e+00,-7.291041590493686897e+01,-6.182473979745396520e+01,1.798317636223258909e+00,2.340982079871474775e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.999200772815489024e+00,-7.310259866375669446e+01,-6.187413278965487251e+01,1.847068242118389492e+00,2.552987554859408870e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.199147491003188293e+00,-7.329448515857119162e+01,-6.193402081284244076e+01,1.900109046313463779e+00,2.710393552099133463e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.399094209190887561e+00,-7.348134695030175578e+01,-6.200366680858569879e+01,1.955483739695436540e+00,2.851733466827083840e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.599040927378586829e+00,-7.366500128010254400e+01,-6.208432903824943594e+01,2.014161544624846201e+00,2.957216092668221163e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.798987645566286098e+00,-7.384311288292258268e+01,-6.217550111773288535e+01,2.073864332169275571e+00,3.022417201388873931e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.998934363753985366e+00,-7.401589857835698183e+01,-6.227758548554934492e+01,2.135023283615948841e+00,3.042686645809375423e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.198881081941684634e+00,-7.418132214539799918e+01,-6.238948702285559733e+01,2.196310299684114398e+00,3.116347457537609889e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.398827800129383903e+00,-7.434120485487154895e+01,-6.251283954650302377e+01,2.259554728948623747e+00,3.142870383319904537e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.598774518317083171e+00,-7.449028405770577876e+01,-6.264369247077937075e+01,2.323422250967203340e+00,3.315747526496353736e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.798721236504782439e+00,-7.463390888186759753e+01,-6.278770684314885386e+01,2.392370223902250626e+00,3.524556985931434072e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.998667954692481707e+00,-7.476571616942577236e+01,-6.294043860807032331e+01,2.468310711864812212e+00,3.955431081635272794e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.198614672880180976e+00,-7.488158100927039129e+01,-6.309850487997983493e+01,2.552559644315499643e+00,4.762673533245577184e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.398561391067880244e+00,-7.498326201475305197e+01,-6.326844649497684259e+01,2.656305952405188631e+00,6.016105872973301905e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.598508109255579512e+00,-7.507594430085491410e+01,-6.344564184735185819e+01,2.566744988511679093e+00,-1.618823677655016446e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.798454827443278781e+00,-7.519262541531634270e+01,-6.360339180451154562e+01,2.528717900878605374e+00,6.874533406408980252e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.998401545630978049e+00,-7.529504934518401171e+01,-6.377369179833058865e+01,2.671238957062191055e+00,6.771112297152759307e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.198348263818677317e+00,-7.537481073314758362e+01,-6.395925703210107827e+01,2.796960033277593904e+00,5.761721111555936359e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.398294982006376586e+00,-7.543205539118893910e+01,-6.415137560551826823e+01,2.905071446305665717e+00,5.156931131903179644e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.598241700194075854e+00,-7.546891547487096830e+01,-6.434645717943730858e+01,3.003144770313372014e+00,4.749024692538819092e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.798188418381775122e+00,-7.548724512766614225e+01,-6.454680559964806719e+01,3.096885440058500194e+00,4.527344145287345301e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.998135136569474390e+00,-7.548723417117199119e+01,-6.474771727214221073e+01,-3.097293924494179951e+00,4.371496495465516663e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.198081854757173659e+00,-7.546986355497043064e+01,-6.494636747813355271e+01,-3.012277578364277009e+00,4.146862926673184901e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.398028572944872927e+00,-7.543584724590475332e+01,-6.514405611215238423e+01,-2.930683900382655693e+00,3.945239281935559172e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.597975291132572195e+00,-7.538652691259788696e+01,-6.533781745346207970e+01,-2.855019882801106412e+00,3.640421175831261569e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.797922009320271464e+00,-7.532317281860007085e+01,-6.552760923467025123e+01,-2.784686921284520444e+00,3.380381842917491442e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.997868727507970732e+00,-7.524718434172106640e+01,-6.571255250625385713e+01,-2.719640985709649961e+00,3.130404690143057667e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.197815445695670888e+00,-7.515975701398002684e+01,-6.589239276691515101e+01,-2.659298823829765901e+00,2.905816089684128412e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.397762163883369269e+00,-7.506204245810738485e+01,-6.606682745743381702e+01,-2.603384003574450212e+00,2.680002176816662085e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.597708882071067649e+00,-7.495514514083862423e+01,-6.623575159910777188e+01,-2.552199452920059120e+00,2.441990449838022381e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.797655600258767805e+00,-7.484006834085732862e+01,-6.639935739844679574e+01,-2.505883577302781884e+00,2.182439506340495272e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.997602318446467962e+00,-7.471806675760561234e+01,-6.655765158929104075e+01,-2.464920364053301505e+00,1.911854193403489666e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.197549036634166342e+00,-7.458999920532151862e+01,-6.671132086202777600e+01,-2.429732451730115095e+00,1.606111727766987574e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.397495754821864722e+00,-7.445708838848706534e+01,-6.686077230204963939e+01,-2.400767520465285632e+00,1.280865800036656565e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.597442473009564878e+00,-7.432056669695333539e+01,-6.700659425763187471e+01,-2.378628962472689068e+00,9.347561495337196324e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.797389191197265035e+00,-7.418099889693809246e+01,-6.715019702557273718e+01,-2.363435750158381587e+00,5.814084260089207035e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.997335909384963415e+00,-7.404001277475084919e+01,-6.729191878123468484e+01,-2.355194689087605209e+00,2.835354854869579291e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.019728262757266180e+01,-7.389822104531654645e+01,-6.743279696030175785e+01,-2.351338408994610329e+00,1.010471724427716191e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.039722934576036195e+01,-7.375597184946107632e+01,-6.757347480946779683e+01,-2.349968001327351175e+00,7.360528518736324591e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.059717606394806211e+01,-7.361380304047753498e+01,-6.771365799696481247e+01,-2.348298711526348725e+00,8.718180120880011583e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.079712278213576049e+01,-7.347118445501108397e+01,-6.785381408068573705e+01,-2.346733944887936740e+00,6.920002666453007115e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.099706950032345887e+01,-7.332837214379327406e+01,-6.799376834630257349e+01,-2.345460883902993565e+00,6.199644511543470592e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.119701621851115902e+01,-7.318543585079468983e+01,-6.813349650234937371e+01,-2.344234190691983244e+00,6.035941533875386136e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.139696293669885918e+01,-7.304224750382881837e+01,-6.827313626111907752e+01,-2.343080402073375978e+00,5.499005521689392592e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.159690965488655756e+01,-7.289894524032864354e+01,-6.841257982620859934e+01,-2.342031565147746797e+00,5.022007941840546733e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.179685637307425594e+01,-7.275556685366439069e+01,-6.855181741903011527e+01,-2.341070376593947788e+00,4.595525295224394020e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.199680309126195610e+01,-7.261194207033106807e+01,-6.869103826296779403e+01,-2.340195807261850725e+00,4.147971328408852493e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.219674980944965625e+01,-7.246826172544649580e+01,-6.883008197316192422e+01,-2.339411150548749596e+00,3.705187300296267430e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.239669652763735463e+01,-7.232453206031578929e+01,-6.896896739741958982e+01,-2.338714202617508953e+00,3.268087924363215126e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.259664324582505301e+01,-7.218059876429624921e+01,-6.910786777880483100e+01,-2.338103738792970177e+00,2.835226086140775221e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.279658996401275317e+01,-7.203665155596530667e+01,-6.924662405550880351e+01,-2.337580262111933038e+00,2.403367013808711556e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.299653668220045333e+01,-7.189267107791098965e+01,-6.938527900938278492e+01,-2.337142734230263308e+00,1.973623950735613804e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.319648340038815171e+01,-7.174854809349496065e+01,-6.952396157103527230e+01,-2.336790484391887190e+00,1.548667049803603398e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.339643011857585009e+01,-7.160444002479583503e+01,-6.966254386368771634e+01,-2.336523429162170817e+00,1.124424202000318118e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.359637683676355024e+01,-7.146032027274588927e+01,-6.980107504704295707e+01,-2.336340818443836120e+00,7.019484926050936335e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.379632355495125040e+01,-7.131611170428197966e+01,-6.993965263074053951e+01,-2.336242322797742244e+00,2.832097806423250117e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.399627027313894878e+01,-7.117194661776927944e+01,-7.007817273650827872e+01,-2.336227629630442060e+00,-1.349854225230211105e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.419621699132664716e+01,-7.102779633799383419e+01,-7.021668609489806556e+01,-2.336296215726925141e+00,-5.516864713072461767e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.439616370951434732e+01,-7.088360505061069716e+01,-7.035526942780168724e+01,-2.336447969376251432e+00,-9.656766690570950471e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.459611042770204747e+01,-7.073948563216755758e+01,-7.049383723975324756e+01,-2.336682477395418012e+00,-1.379333810204351257e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.479605714588974585e+01,-7.059541127069920208e+01,-7.063243820731545952e+01,-2.336999431326856058e+00,-1.791898202238187887e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.499600386407744423e+01,-7.045133942335949939e+01,-7.077113616652246719e+01,-2.337398877819826026e+00,-2.202693090067601740e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.519595058226514439e+01,-7.030736782656263983e+01,-7.090985985308235229e+01,-2.337880378924378277e+00,-2.613405532470555129e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.539589730045284455e+01,-7.016347419421857978e+01,-7.104865347401779729e+01,-2.338443822081478718e+00,-3.023515372328685301e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.559584401864054293e+01,-7.001962381392281998e+01,-7.118757334036560280e+01,-2.339089390201479102e+00,-3.432760727416224455e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.579579073682824131e+01,-6.987590224728222665e+01,-7.132655959343205154e+01,-2.339816670677111077e+00,-3.842209132221584451e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.599573745501594146e+01,-6.973229322647381423e+01,-7.146565065044480036e+01,-2.340625724199967284e+00,-4.251580116783477449e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.619568417320364162e+01,-6.958876679860433967e+01,-7.160489837424773896e+01,-2.341516865559686522e+00,-4.661005124421591268e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.639563089139134178e+01,-6.944539812039052151e+01,-7.174425267724275557e+01,-2.342489743630995491e+00,-5.070948024770273108e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.659557760957903838e+01,-6.930217740330370191e+01,-7.188374583072032920e+01,-2.343544571809930588e+00,-5.481325802914521761e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.679552432776673854e+01,-6.915907847665209829e+01,-7.202342630730426265e+01,-2.344681795026216875e+00,-5.892732112671971063e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.699547104595443869e+01,-6.901616680419900263e+01,-7.216325321242952384e+01,-2.345901154327927784e+00,-6.304994751482352437e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.719541776414213530e+01,-6.887343866294511940e+01,-7.230325314228855405e+01,-2.347203002008996009e+00,-6.718151329013290034e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.739536448232983545e+01,-6.873087247132716016e+01,-7.244347049112150216e+01,-2.348587902456370280e+00,-7.133401238293448493e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.759531120051753561e+01,-6.858852380765637236e+01,-7.258387389845920268e+01,-2.350055720777119550e+00,-7.549863576916484610e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.779525791870523577e+01,-6.844639389718267353e+01,-7.272448543953410649e+01,-2.351606944377041319e+00,-7.967593375033140204e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.799520463689293592e+01,-6.830446799980656181e+01,-7.286534327972917424e+01,-2.353242228854221629e+00,-8.388597339569883737e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.819515135508063253e+01,-6.816279087988340279e+01,-7.300642671060164446e+01,-2.354961601572400198e+00,-8.811181169502173977e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.839509807326833268e+01,-6.802136707366824453e+01,-7.314775497229418022e+01,-2.356765693227994785e+00,-9.235296182574674606e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.859504479145603284e+01,-6.788019201622201138e+01,-7.328935668664315983e+01,-2.358655198857136259e+00,-9.663999966403997999e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.879499150964372944e+01,-6.773929817496951955e+01,-7.343122354297589993e+01,-2.360630356491510096e+00,-1.009465533221958443e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.899493822783142960e+01,-6.759869132334132757e+01,-7.357337411445541875e+01,-2.362691962698832526e+00,-1.052708982031900185e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.919488494601912976e+01,-6.745838143041260082e+01,-7.371582298323203020e+01,-2.364840667915901307e+00,-1.096535274558498897e-02,0.000000000000000000e+00,0.000000000000000000e+00
